workspace_id,meeting_key,race_key,generated_at,race_date,track,race_no,no,horse,epi,market,open,high,low,move,edgeiq_price,edge,status,source,source_timestamp,source_confidence,row_status,market_availability_status,market_source_status,market_observed_at,market_generated_at,market_age_minutes,market_freshness_status,market_is_live
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,12,Sweet Kanzai,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,13,Dance The Boogie,49.10,,,,,,7.26,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,14,Flamingo Flyer,42.59,,,,,,8.77,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,15,Certain Impact,34.35,,,,,,11.63,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,16,Sheer Panic,47.08,,,,,,7.68,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,17,Immortal Diva,46.65,,,,,,7.77,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R5,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,5,18,Sneaky Russian,47.19,,,,,,7.66,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,1,Bold Print,54.94,,,,,,9.02,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,2,Watten Assett,65.63,,,,,,6.39,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,3,Machinist,51.33,,,,,,10.37,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,4,Elonia,54.70,,,,,,9.10,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,5,Asmita,74.58,,,,,,5.06,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,6,Eternal Joy,66.20,,,,,,6.29,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,7,Monsoon Reins,35.55,,,,,,24.75,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,8,Talk Of Dakota,19.12,,,,,,1172.62,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R6,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,6,9,Tartan Queen,59.16,,,,,,7.79,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,1,Magnardo,26.95,,,,,,75.15,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,2,King's Coronation,63.65,,,,,,5.70,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,3,Kingsbury,38.60,,,,,,18.47,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,4,Premium Return,53.21,,,,,,8.29,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,5,Flying Mean,58.75,,,,,,6.71,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,6,Starmae,74.23,,,,,,4.24,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,7,Magic Money,23.32,,,,,,233.80,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,8,Adiuro,47.85,,,,,,10.56,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,9,I'm Helro,44.12,,,,,,12.88,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,10,Dissalto,21.57,,,,,,916.11,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R7,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,7,11,Hot Chilli Mama,43.19,,,,,,13.60,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,1,Titan Of Choice,72.67,,,,,,10.36,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,2,My Time To Fly,,,,,,,,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,unavailable,pending_market,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,3,Nama Dude,80.02,,,,,,8.17,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,4,Ancho,59.27,,,,,,18.56,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,5,Octane Reign,57.27,,,,,,20.79,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,6,You Never Can Tell,50.29,,,,,,34.03,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,7,Queen Of Tuscany,35.45,,,,,,1417.56,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,8,Lulu Darling,52.84,,,,,,27.82,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,9,Punic War,77.10,,,,,,8.94,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,10,Qubella,40.74,,,,,,118.40,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,11,Slate Ripper,72.31,,,,,,10.50,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,12,Dane On Tour,55.31,,,,,,23.47,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,13,Spirit Angel,74.72,,,,,,9.66,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,14,Scandoval,53.48,,,,,,26.56,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,15,Forest Jim,44.97,,,,,,59.13,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,16,Cuban Dawn,87.85,,,,,,6.60,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R8,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,8,17,Immortalised,56.23,,,,,,22.14,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,1,Sunsets,61.85,,,,,,15.81,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,2,Flash Feeling,65.45,,,,,,14.45,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,3,All So Clear,81.20,,,,,,10.35,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,4,Dragoon,57.45,,,,,,17.79,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,5,Euphoric,10.29,,,,,,3324.80,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,6,Urban Outlook,100.00,,,,,,7.57,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,7,Eagle Angel,45.22,,,,,,26.42,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,8,Hot Too Go,66.91,,,,,,13.96,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,9,Saveadateforme,62.42,,,,,,15.58,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,10,Furtherest Point,100.00,,,,,,7.57,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,11,Nothingelsematters,47.49,,,,,,24.32,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,12,Wolfoffitroystreet,63.00,,,,,,15.35,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,13,She's A Con,60.08,,,,,,16.56,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,14,Just Dance,47.22,,,,,,24.55,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
BETA-010,2026-08-24|PAKENHAM,2026-08-24|PAKENHAM|R9,2026-08-22T03:11:46Z,2026-08-24,Pakenham Synthetic,9,15,El Sordo,65.39,,,,,,14.48,,Pending Market,THREE_DAY_PRODUCT_CATALOG_V1,2026-08-22T03:11:46Z,governed,current,MARKET_UNAVAILABLE,UNAVAILABLE,,2026-08-22T03:11:46Z,,MARKET_UNAVAILABLE,false
