benchmark_group_id,canonical_race_id,canonical_runner_id,race_date,track,race_number,race_distance_metres,segment_start_metres,segment_end_metres,segment_distance_metres,elapsed_time_seconds,average_speed_mps,eligibility_status,source_format,source_hash
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.7578,17.010000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.1803,16.420000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2249,16.360000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.7796,15.650000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6342,15.830000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.2549,16.320000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.3314,17.650000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.2867,17.720000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.4482,17.470000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720037,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,11.9474,16.740000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.9813,13.350000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.7994,16.950000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.0846,16.550000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2324,16.350000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.7226,15.720000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6263,15.840000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.2699,16.300000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.4220,17.510000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.3058,17.690000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.4811,17.420000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713816,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.3609,16.180000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.7275,13.580000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.7716,16.990000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.0846,16.550000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2026,16.390000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.7632,15.670000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6263,15.840000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.2324,16.350000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.5075,17.380000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.4679,17.440000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.6009,17.240000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15713817,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.4146,16.110000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.6735,13.630000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.9261,16.770000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.2624,16.310000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.4224,16.100000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.9032,15.500000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6823,15.770000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.3533,16.190000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.4351,17.490000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.3701,17.590000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.4482,17.470000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15715233,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.2775,16.290000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,15.0716,13.270000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.6144,17.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.2100,16.380000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.2474,16.330000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.7959,15.630000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.5628,15.920000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.3305,16.220000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.4416,17.480000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.2994,17.700000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.6077,17.230000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720322,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.3457,16.200000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-3865426CAF3FE7CB,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,2200,2000,200,14.5349,13.760000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-ACB02331A42918A8,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,2000,1800,200,11.8413,16.890000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-AABF303B6A371A6C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,1800,1600,200,12.1951,16.400000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-95EDB2973E9A4C7E,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,1600,1400,200,12.3762,16.160000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-1E7A01ADE072523C,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,1400,1200,200,12.7877,15.640000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-56F1C0EEF9E98C51,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,1200,1000,200,12.6984,15.750000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-A35EB2A115872A09,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,1000,800,200,12.2850,16.280000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-11F0CC54970A83D9,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,800,600,200,11.5340,17.340000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-E7C6C7B057FEB083,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,600,400,200,11.3507,17.620000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-90FEB127B3121E0A,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,400,200,200,11.6077,17.230000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
RSTG1-22D8EADDEB6DCA02,2026-07-20_SOUTHSIDEPAKENHAMSYNTHETIC_R10,15720321,2026-07-20,Southside Pakenham Synthetic,10,2200,200,0,200,12.6662,15.790000,ELIGIBLE,RACING.COM_GRAPHQL_GETRACEFORM,986c1f1bb0a46329028c8471ca43823368bf8892db09c559ac57a078cf32588d
