"File","LineNumber","Match","Context"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14323","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpda"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","14335","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpda"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","15944","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","15958","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","15967","/visualiser/stream/","link type=\""text/css\"" rel=\""stylesheet\"" href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","15984","/visualiser/stream/","""context"": ""     /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateCo"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","15996","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateCo"
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","17332","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","17344","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","17356","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","17368","/visualiser/stream/","/* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","17380","/visualiser/stream/","""context"": ""ependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             var lastUpdateContent = {};             var uiAuditTrace = '<br>**** UI Index Start ****<br><br>**** UI Index End ****<br>';   """
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18134","https://its.turftrax.co.uk/visualiser/ladbrokes/","""document_url"": ""https://its.turftrax.co.uk/visualiser/ladbrokes/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18140","/visualiser/stream/","""/visualiser/stream/"","
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18154","/visualiser/stream/","href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18166","/visualiser/stream/","<script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""r"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18179","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18189","/visualiser/stream/","""context"": ""type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterText\"":true,\""deviation\"":-0.05,\""mapRotation\"":0}};             var jsLogger = 'ondemand';             v"""
"data\weather-source-audit\turftrax\STREAM_TRACE.txt","18200","/visualiser/stream/","href=\""livery.css\"">         <script type=\""text/javascript\"" src=\""../assets/js/common.js\""></script>         <script type=\""text/javascript\"">             /* Feature Dependant Properties */             var clientName = 'ladbrokes';             var streamApi = '/visualiser/stream/';             var responseInterval = 10000;        // Milliseconds until forced AJAX \""timeout\"" Abort             var updateInterval = '300';             var naText = 'N/a';             var windRepeater = {\""going\"":{\""enabled\"":true,\""divXPos\"":810,\""divYPos\"":10,\""mapWidth\"":950,\""repeaterWidth\"":132,\""repeaterT"""
